jwybff,INDUS,12.830
jwybff,CHAS,0
jwybff,NOX,0.4370
jwybff,RM,6.2860
jwybff,AGE,45.00
jwybff,DIS,4.5026
jwybff,RAD,5
jwybff,TAX,398.0
jwybff,PTRATIO,18.70
jwybff,B,383.23
jwybff,LSTAT,8.94
styfre,CRIM,0.10153
styfre,ZN,0.00
styfre,INDUS,12.830
styfre,CHAS,0
styfre,NOX,0.4370
styfre,RM,6.2790
styfre,AGE,74.50
styfre,DIS,4.0522
styfre,RAD,5
styfre,TAX,398.0
styfre,PTRATIO,18.70
styfre,B,373.66
styfre,LSTAT,11.97
gjpeyv,CRIM,0.08707
gjpeyv,ZN,0.00
gjpeyv,INDUS,12.830
gjpeyv,CHAS,0
gjpeyv,NOX,0.4370
gjpeyv,RM,6.1400
gjpeyv,AGE,45.80
gjpeyv,DIS,4.0905
gjpeyv,RAD,5
gjpeyv,TAX,398.0
gjpeyv,PTRATIO,18.70
gjpeyv,B,386.96
gjpeyv,LSTAT,10.27
psajnj,CRIM,0.05646
psajnj,ZN,0.00
psajnj,INDUS,12.830
psajnj,CHAS,0
psajnj,NOX,0.4370
psajnj,RM,6.2320
psajnj,AGE,53.70
psajnj,DIS,5.0141
psajnj,RAD,5
psajnj,TAX,398.0
psajnj,PTRATIO,18.70
psajnj,B,386.40
psajnj,LSTAT,12.34
nxvpsb,CRIM,0.08387
nxvpsb,ZN,0.00
nxvpsb,INDUS,12.830
nxvpsb,CHAS,0
nxvpsb,NOX,0.4370
nxvpsb,RM,5.8740
nxvpsb,AGE,36.60
nxvpsb,DIS,4.5026
nxvpsb,RAD,5
nxvpsb,TAX,398.0
nxvpsb,PTRATIO,18.70
nxvpsb,B,396.06
nxvpsb,LSTAT,9.10
ikobde,CRIM,0.04113
ikobde,ZN,25.00
ikobde,INDUS,4.860
ikobde,CHAS,0
ikobde,NOX,0.4260
ikobde,RM,6.7270
ikobde,AGE,33.50
ikobde,DIS,5.4007
ikobde,RAD,4
ikobde,TAX,281.0
ikobde,PTRATIO,19.00
ikobde,B,396.90
ikobde,LSTAT,5.29
xakfjw,CRIM,0.04462
xakfjw,ZN,25.00
xakfjw,INDUS,4.860
xakfjw,CHAS,0
xakfjw,NOX,0.4260
xakfjw,RM,6.6190
xakfjw,AGE,70.40
xakfjw,DIS,5.4007
xakfjw,RAD,4
xakfjw,TAX,281.0
xakfjw,PTRATIO,19.00
xakfjw,B,395.63
xakfjw,LSTAT,7.22
xrgptf,CRIM,0.03659
xrgptf,ZN,25.00
xrgptf,INDUS,4.860
xrgptf,CHAS,0
xrgptf,NOX,0.4260
xrgptf,RM,6.3020
xrgptf,AGE,32.20
xrgptf,DIS,5.4007
xrgptf,RAD,4
xrgptf,TAX,281.0
xrgptf,PTRATIO,19.00
xrgptf,B,396.90
xrgptf,LSTAT,6.72
ehhves,CRIM,0.03551
ehhves,ZN,25.00
ehhves,INDUS,4.860
ehhves,CHAS,0
ehhves,NOX,0.4260
ehhves,RM,6.1670
ehhves,AGE,46.70
ehhves,DIS,5.4007
ehhves,RAD,4
ehhves,TAX,281.0
ehhves,PTRATIO,19.00
ehhves,B,390.64
ehhves,LSTAT,7.51
uqjlsl,CRIM,0.05059
uqjlsl,ZN,0.00
uqjlsl,INDUS,4.490
uqjlsl,CHAS,0
uqjlsl,NOX,0.4490
uqjlsl,RM,6.3890
uqjlsl,AGE,48.00
uqjlsl,DIS,4.7794
uqjlsl,RAD,3
uqjlsl,TAX,247.0
uqjlsl,PTRATIO,18.50
uqjlsl,B,396.90
uqjlsl,LSTAT,9.62
kwjalf,CRIM,0.05735
kwjalf,ZN,0.00
kwjalf,INDUS,4.490
kwjalf,CHAS,0
kwjalf,NOX,0.4490
kwjalf,RM,6.6300
kwjalf,AGE,56.10
kwjalf,DIS,4.4377
kwjalf,RAD,3
kwjalf,TAX,247.0
kwjalf,PTRATIO,18.50
kwjalf,B,392.30
kwjalf,LSTAT,6.53
efyklc,CRIM,0.05188
efyklc,ZN,0.00
efyklc,INDUS,4.490
efyklc,CHAS,0
efyklc,NOX,0.4490
efyklc,RM,6.0150
efyklc,AGE,45.10
efyklc,DIS,4.4272
efyklc,RAD,3
efyklc,TAX,247.0
efyklc,PTRATIO,18.50
efyklc,B,395.99
efyklc,LSTAT,12.86
jfymep,CRIM,0.07151
jfymep,ZN,0.00
jfymep,INDUS,4.490
jfymep,CHAS,0
jfymep,NOX,0.4490
jfymep,RM,6.1210
jfymep,AGE,56.80
jfymep,DIS,3.7476
jfymep,RAD,3
jfymep,TAX,247.0
jfymep,PTRATIO,18.50
jfymep,B,395.15
jfymep,LSTAT,8.44
ktgqta,CRIM,0.05660
ktgqta,ZN,0.00
ktgqta,INDUS,3.410
ktgqta,CHAS,0
ktgqta,NOX,0.4890
ktgqta,RM,7.0070
ktgqta,AGE,86.30
ktgqta,DIS,3.4217
ktgqta,RAD,2
ktgqta,TAX,270.0
ktgqta,PTRATIO,17.80
ktgqta,B,396.90
ktgqta,LSTAT,5.50
wektlx,CRIM,0.05302
wektlx,ZN,0.00
wektlx,INDUS,3.410
wektlx,CHAS,0
wektlx,NOX,0.4890
wektlx,RM,7.0790
wektlx,AGE,63.10
wektlx,DIS,3.4145
wektlx,RAD,2
wektlx,TAX,270.0
wektlx,PTRATIO,17.80
wektlx,B,396.06
wektlx,LSTAT,5.70
rwwvfu,CRIM,0.04684
rwwvfu,ZN,0.00
rwwvfu,INDUS,3.410
rwwvfu,CHAS,0
rwwvfu,NOX,0.4890
rwwvfu,RM,6.4170
rwwvfu,AGE,66.10
rwwvfu,DIS,3.0923
rwwvfu,RAD,2
rwwvfu,TAX,270.0
rwwvfu,PTRATIO,17.80
rwwvfu,B,392.18
rwwvfu,LSTAT,8.81
ofvyzg,CRIM,0.03932
ofvyzg,ZN,0.00
ofvyzg,INDUS,3.410
ofvyzg,CHAS,0
ofvyzg,NOX,0.4890
ofvyzg,RM,6.4050
ofvyzg,AGE,73.90
ofvyzg,DIS,3.0921
ofvyzg,RAD,2
ofvyzg,TAX,270.0
ofvyzg,PTRATIO,17.80
ofvyzg,B,393.55
ofvyzg,LSTAT,8.20
pzgczg,CRIM,0.04203
pzgczg,ZN,28.00
pzgczg,INDUS,15.040
pzgczg,CHAS,0
pzgczg,NOX,0.4640
pzgczg,RM,6.4420
pzgczg,AGE,53.60
pzgczg,DIS,3.6659
pzgczg,RAD,4
pzgczg,TAX,270.0
pzgczg,PTRATIO,18.20
pzgczg,B,395.01
pzgczg,LSTAT,8.16
ndzqti,CRIM,0.02875
ndzqti,ZN,28.00
ndzqti,INDUS,15.040
ndzqti,CHAS,0
ndzqti,NOX,0.4640
ndzqti,RM,6.2110
ndzqti,AGE,28.90
ndzqti,DIS,3.6659
ndzqti,RAD,4
ndzqti,TAX,270.0
ndzqti,PTRATIO,18.20
ndzqti,B,396.33
ndzqti,LSTAT,6.21
huvhjn,CRIM,0.04294
huvhjn,ZN,28.00
huvhjn,INDUS,15.040
huvhjn,CHAS,0
huvhjn,NOX,0.4640
huvhjn,RM,6.2490
huvhjn,AGE,77.30
huvhjn,DIS,3.6150
huvhjn,RAD,4
huvhjn,TAX,270.0
huvhjn,PTRATIO,18.20
huvhjn,B,396.90
huvhjn,LSTAT,10.59
pihwqm,CRIM,0.12204
pihwqm,ZN,0.00
pihwqm,INDUS,2.890
pihwqm,CHAS,0
pihwqm,NOX,0.4450
pihwqm,RM,6.6250
pihwqm,AGE,57.80
pihwqm,DIS,3.4952
pihwqm,RAD,2
pihwqm,TAX,276.0
pihwqm,PTRATIO,18.00
pihwqm,B,357.98
pihwqm,LSTAT,6.65
unhjzd,CRIM,0.11504
unhjzd,ZN,0.00
unhjzd,INDUS,2.890
unhjzd,CHAS,0
unhjzd,NOX,0.4450
unhjzd,RM,6.1630
unhjzd,AGE,69.60
unhjzd,DIS,3.4952
unhjzd,RAD,2
unhjzd,TAX,276.0
unhjzd,PTRATIO,18.00
unhjzd,B,391.83
unhjzd,LSTAT,11.34
oyguuj,CRIM,0.12083
oyguuj,ZN,0.00
oyguuj,INDUS,2.890
oyguuj,CHAS,0
oyguuj,NOX,0.4450
oyguuj,RM,8.0690
oyguuj,AGE,76.00
oyguuj,DIS,3.4952
oyguuj,RAD,2
oyguuj,TAX,276.0
oyguuj,PTRATIO,18.00
oyguuj,B,396.90
oyguuj,LSTAT,4.21
whhavs,CRIM,0.08187
whhavs,ZN,0.00
whhavs,INDUS,2.890
whhavs,CHAS,0
whhavs,NOX,0.4450
whhavs,RM,7.8200
whhavs,AGE,36.90
whhavs,DIS,3.4952
whhavs,RAD,2
whhavs,TAX,276.0
whhavs,PTRATIO,18.00
whhavs,B,393.53
whhavs,LSTAT,3.57
dxgvau,CRIM,0.06860
dxgvau,ZN,0.00
dxgvau,INDUS,2.890
dxgvau,CHAS,0
dxgvau,NOX,0.4450
dxgvau,RM,7.4160
dxgvau,AGE,62.50
dxgvau,DIS,3.4952
dxgvau,RAD,2
dxgvau,TAX,276.0
dxgvau,PTRATIO,18.00
dxgvau,B,396.90
dxgvau,LSTAT,6.19
upozsj,CRIM,0.14866
upozsj,ZN,0.00
upozsj,INDUS,8.560
upozsj,CHAS,0
upozsj,NOX,0.5200
upozsj,RM,6.7270
upozsj,AGE,79.90
upozsj,DIS,2.7778
upozsj,RAD,5
upozsj,TAX,384.0
upozsj,PTRATIO,20.90
upozsj,B,394.76
upozsj,LSTAT,9.42
bmtlva,CRIM,0.11432
bmtlva,ZN,0.00
bmtlva,INDUS,8.560
bmtlva,CHAS,0
bmtlva,NOX,0.5200
bmtlva,RM,6.7810
bmtlva,AGE,71.30
bmtlva,DIS,2.8561
bmtlva,RAD,5
bmtlva,TAX,384.0
bmtlva,PTRATIO,20.90
bmtlva,B,395.58
bmtlva,LSTAT,7.67
wyzbic,CRIM,0.22876
wyzbic,ZN,0.00
wyzbic,INDUS,8.560
wyzbic,CHAS,0
wyzbic,NOX,0.5200
wyzbic,RM,6.4050
wyzbic,AGE,85.40
wyzbic,DIS,2.7147
wyzbic,RAD,5
wyzbic,TAX,384.0
wyzbic,PTRATIO,20.90
wyzbic,B,70.80
wyzbic,LSTAT,10.63
esxzmk,CRIM,0.21161
esxzmk,ZN,0.00
esxzmk,INDUS,8.560
esxzmk,CHAS,0
esxzmk,NOX,0.5200
esxzmk,RM,6.1370
esxzmk,AGE,87.40
esxzmk,DIS,2.7147
esxzmk,RAD,5
esxzmk,TAX,384.0
esxzmk,PTRATIO,20.90
esxzmk,B,394.47
esxzmk,LSTAT,13.44
kcqzpr,CRIM,0.13960
kcqzpr,ZN,0.00
kcqzpr,INDUS,8.560
kcqzpr,CHAS,0
kcqzpr,NOX,0.5200
kcqzpr,RM,6.1670
kcqzpr,AGE,90.00
kcqzpr,DIS,2.4210
kcqzpr,RAD,5
kcqzpr,TAX,384.0
kcqzpr,PTRATIO,20.90
kcqzpr,B,392.69
kcqzpr,LSTAT,12.33
frjkub,CRIM,0.13262
frjkub,ZN,0.00
frjkub,INDUS,8.560
frjkub,CHAS,0
frjkub,NOX,0.5200
frjkub,RM,5.8510
frjkub,AGE,96.70
frjkub,DIS,2.1069
frjkub,RAD,5
frjkub,TAX,384.0
frjkub,PTRATIO,20.90
frjkub,B,394.05
frjkub,LSTAT,16.47
zzavkj,CRIM,0.17120
zzavkj,ZN,0.00
zzavkj,INDUS,8.560
zzavkj,CHAS,0
zzavkj,NOX,0.5200
zzavkj,RM,5.8360
zzavkj,AGE,91.90
zzavkj,DIS,2.2110
zzavkj,RAD,5
zzavkj,TAX,384.0
zzavkj,PTRATIO,20.90
zzavkj,B,395.67
zzavkj,LSTAT,18.66
lhnzxz,CRIM,0.13117
lhnzxz,ZN,0.00
lhnzxz,INDUS,8.560
lhnzxz,CHAS,0
lhnzxz,NOX,0.5200
lhnzxz,RM,6.1270
lhnzxz,AGE,85.20
lhnzxz,DIS,2.1224
lhnzxz,RAD,5
lhnzxz,TAX,384.0
lhnzxz,PTRATIO,20.90
lhnzxz,B,387.69
lhnzxz,LSTAT,14.09
tmftlq,CRIM,0.12802
tmftlq,ZN,0.00
tmftlq,INDUS,8.560
tmftlq,CHAS,0
tmftlq,NOX,0.5200
tmftlq,RM,6.4740
tmftlq,AGE,97.10
tmftlq,DIS,2.4329
tmftlq,RAD,5
tmftlq,TAX,384.0
tmftlq,PTRATIO,20.90
tmftlq,B,395.24
tmftlq,LSTAT,12.27
vxpetd,CRIM,0.26363
vxpetd,ZN,0.00
vxpetd,INDUS,8.560
vxpetd,CHAS,0
vxpetd,NOX,0.5200
vxpetd,RM,6.2290
vxpetd,AGE,91.20
vxpetd,DIS,2.5451
vxpetd,RAD,5
vxpetd,TAX,384.0
vxpetd,PTRATIO,20.90
vxpetd,B,391.23
vxpetd,LSTAT,15.55
xtemxu,CRIM,0.10793
xtemxu,ZN,0.00
xtemxu,INDUS,8.560
xtemxu,CHAS,0
xtemxu,NOX,0.5200
xtemxu,RM,6.1950
xtemxu,AGE,54.40
xtemxu,DIS,2.7778
xtemxu,RAD,5
xtemxu,TAX,384.0
xtemxu,PTRATIO,20.90
xtemxu,B,393.49
xtemxu,LSTAT,13.00
rgccjr,CRIM,0.10084
rgccjr,ZN,0.00
rgccjr,INDUS,10.010
rgccjr,CHAS,0
rgccjr,NOX,0.5470
rgccjr,RM,6.7150
rgccjr,AGE,81.60
rgccjr,DIS,2.6775
rgccjr,RAD,6
rgccjr,TAX,432.0
rgccjr,PTRATIO,17.80
rgccjr,B,395.59
rgccjr,LSTAT,10.16
tmhrzo,CRIM,0.12329
tmhrzo,ZN,0.00
tmhrzo,INDUS,10.010
tmhrzo,CHAS,0
tmhrzo,NOX,0.5470
tmhrzo,RM,5.9130
tmhrzo,AGE,92.90
tmhrzo,DIS,2.3534
tmhrzo,RAD,6
tmhrzo,TAX,432.0
tmhrzo,PTRATIO,17.80
tmhrzo,B,394.95
tmhrzo,LSTAT,16.21
dilfdg,CRIM,0.22212
dilfdg,ZN,0.00
dilfdg,INDUS,10.010
dilfdg,CHAS,0
dilfdg,NOX,0.5470
dilfdg,RM,6.0920
dilfdg,AGE,95.40
dilfdg,DIS,2.5480
dilfdg,RAD,6
dilfdg,TAX,432.0
dilfdg,PTRATIO,17.80
dilfdg,B,396.90
dilfdg,LSTAT,17.09
sierbj,CRIM,0.14231
sierbj,ZN,0.00
sierbj,INDUS,10.010
sierbj,CHAS,0
sierbj,NOX,0.5470
sierbj,RM,6.2540
sierbj,AGE,84.20
sierbj,DIS,2.2565
sierbj,RAD,6
sierbj,TAX,432.0
sierbj,PTRATIO,17.80
sierbj,B,388.74
sierbj,LSTAT,10.45
rtxtzh,CRIM,0.17134
rtxtzh,ZN,0.00
rtxtzh,INDUS,10.010
rtxtzh,CHAS,0
rtxtzh,NOX,0.5470
rtxtzh,RM,5.9280
rtxtzh,AGE,88.20
rtxtzh,DIS,2.4631
rtxtzh,RAD,6
rtxtzh,TAX,432.0
rtxtzh,PTRATIO,17.80
rtxtzh,B,344.91
rtxtzh,LSTAT,15.76
nebxum,CRIM,0.13158
nebxum,ZN,0.00
nebxum,INDUS,10.010
nebxum,CHAS,0
nebxum,NOX,0.5470
nebxum,RM,6.1760
nebxum,AGE,72.50
nebxum,DIS,2.7301
nebxum,RAD,6
nebxum,TAX,432.0
nebxum,PTRATIO,17.80
nebxum,B,393.30
nebxum,LSTAT,12.04
wfgjiw,CRIM,0.15098
wfgjiw,ZN,0.00
wfgjiw,INDUS,10.010
wfgjiw,CHAS,0
wfgjiw,NOX,0.5470
wfgjiw,RM,6.0210
wfgjiw,AGE,82.60
wfgjiw,DIS,2.7474
wfgjiw,RAD,6
wfgjiw,TAX,432.0
wfgjiw,PTRATIO,17.80
wfgjiw,B,394.51
wfgjiw,LSTAT,10.30
jazdku,CRIM,0.13058
jazdku,ZN,0.00
jazdku,INDUS,10.010
jazdku,CHAS,0
jazdku,NOX,0.5470
jazdku,RM,5.8720
jazdku,AGE,73.10
jazdku,DIS,2.4775
jazdku,RAD,6
jazdku,TAX,432.0
jazdku,PTRATIO,17.80
jazdku,B,338.63
jazdku,LSTAT,15.37
kkqjll,CRIM,0.14476
kkqjll,ZN,0.00
kkqjll,INDUS,10.010
kkqjll,CHAS,0
kkqjll,NOX,0.5470
kkqjll,RM,5.7310
kkqjll,AGE,65.20
kkqjll,DIS,2.7592
kkqjll,RAD,6
kkqjll,TAX,432.0
kkqjll,PTRATIO,17.80
kkqjll,B,391.50
kkqjll,LSTAT,13.61
imshuh,CRIM,0.06899
imshuh,ZN,0.00
imshuh,INDUS,25.650
imshuh,CHAS,0
imshuh,NOX,0.5810
imshuh,RM,5.8700
imshuh,AGE,69.70
imshuh,DIS,2.2577
imshuh,RAD,2
imshuh,TAX,188.0
imshuh,PTRATIO,19.10
imshuh,B,389.15
imshuh,LSTAT,14.37
tynywc,CRIM,0.07165
tynywc,ZN,0.00
tynywc,INDUS,25.650
tynywc,CHAS,0
tynywc,NOX,0.5810
tynywc,RM,6.0040
tynywc,AGE,84.10
tynywc,DIS,2.1974
tynywc,RAD,2
tynywc,TAX,188.0
tynywc,PTRATIO,19.10
tynywc,B,377.67
tynywc,LSTAT,14.27
chyths,CRIM,0.09299
chyths,ZN,0.00
chyths,INDUS,25.650
chyths,CHAS,0
chyths,NOX,0.5810
chyths,RM,5.9610
chyths,AGE,92.90
chyths,DIS,2.0869
chyths,RAD,2
chyths,TAX,188.0
chyths,PTRATIO,19.10
chyths,B,378.09
chyths,LSTAT,17.93
whwhje,CRIM,0.15038
whwhje,ZN,0.00
whwhje,INDUS,25.650
whwhje,CHAS,0
whwhje,NOX,0.5810
whwhje,RM,5.8560
whwhje,AGE,97.00
whwhje,DIS,1.9444
whwhje,RAD,2
whwhje,TAX,188.0
whwhje,PTRATIO,19.10
whwhje,B,370.31
whwhje,LSTAT,25.41
azkvqy,CRIM,0.09849
azkvqy,ZN,0.00
azkvqy,INDUS,25.650
azkvqy,CHAS,0
azkvqy,NOX,0.5810
azkvqy,RM,5.8790
azkvqy,AGE,95.80
azkvqy,DIS,2.0063
azkvqy,RAD,2
azkvqy,TAX,188.0
azkvqy,PTRATIO,19.10
azkvqy,B,379.38
azkvqy,LSTAT,17.58
xpeiqu,CRIM,0.16902
xpeiqu,ZN,0.00
xpeiqu,INDUS,25.650
xpeiqu,CHAS,0
xpeiqu,NOX,0.5810
xpeiqu,RM,5.9860
xpeiqu,AGE,88.40
xpeiqu,DIS,1.9929
xpeiqu,RAD,2
xpeiqu,TAX,188.0
xpeiqu,PTRATIO,19.10
xpeiqu,B,385.02
xpeiqu,LSTAT,14.81
edviqu,CRIM,0.38735
edviqu,ZN,0.00
edviqu,INDUS,25.650
edviqu,CHAS,0
edviqu,NOX,0.5810
edviqu,RM,5.6130
edviqu,AGE,95.60
edviqu,DIS,1.7572
edviqu,RAD,2
edviqu,TAX,188.0
edviqu,PTRATIO,19.10
edviqu,B,359.29
edviqu,LSTAT,27.26
kgvkyz,CRIM,0.25915
kgvkyz,ZN,0.00
kgvkyz,INDUS,21.890
kgvkyz,CHAS,0
kgvkyz,NOX,0.6240
kgvkyz,RM,5.6930
kgvkyz,AGE,96.00
kgvkyz,DIS,1.7883
kgvkyz,RAD,4
kgvkyz,TAX,437.0
kgvkyz,PTRATIO,21.20
kgvkyz,B,392.11
kgvkyz,LSTAT,17.19
qscvpf,CRIM,0.32543
qscvpf,ZN,0.00
qscvpf,INDUS,21.890
qscvpf,CHAS,0
qscvpf,NOX,0.6240
qscvpf,RM,6.4310
qscvpf,AGE,98.80
qscvpf,DIS,1.8125
qscvpf,RAD,4
qscvpf,TAX,437.0
qscvpf,PTRATIO,21.20
qscvpf,B,396.90
qscvpf,LSTAT,15.39
pfflxb,CRIM,0.88125
pfflxb,ZN,0.00
pfflxb,INDUS,21.890
pfflxb,CHAS,0
pfflxb,NOX,0.6240
pfflxb,RM,5.6370
pfflxb,AGE,94.70
pfflxb,DIS,1.9799
pfflxb,RAD,4
pfflxb,TAX,437.0
pfflxb,PTRATIO,21.20
pfflxb,B,396.90
pfflxb,LSTAT,18.34
ehnbpa,CRIM,0.34006
ehnbpa,ZN,0.00
ehnbpa,INDUS,21.890
ehnbpa,CHAS,0
ehnbpa,NOX,0.6240
ehnbpa,RM,6.4580
ehnbpa,AGE,98.90
ehnbpa,DIS,2.1185
ehnbpa,RAD,4
ehnbpa,TAX,437.0
ehnbpa,PTRATIO,21.20
ehnbpa,B,395.04
ehnbpa,LSTAT,12.60
edmzdq,CRIM,1.19294
edmzdq,ZN,0.00
edmzdq,INDUS,21.890
edmzdq,CHAS,0
edmzdq,NOX,0.6240
edmzdq,RM,6.3260
edmzdq,AGE,97.70
edmzdq,DIS,2.2710
edmzdq,RAD,4
edmzdq,TAX,437.0
edmzdq,PTRATIO,21.20
edmzdq,B,396.90
edmzdq,LSTAT,12.26
uulcmt,CRIM,0.59005
uulcmt,ZN,0.00
uulcmt,INDUS,21.890
uulcmt,CHAS,0
uulcmt,NOX,0.6240
uulcmt,RM,6.3720
uulcmt,AGE,97.90
uulcmt,DIS,2.3274
uulcmt,RAD,4
uulcmt,TAX,437.0
uulcmt,PTRATIO,21.20
uulcmt,B,385.76
uulcmt,LSTAT,11.12
aeflny,CRIM,0.32982
aeflny,ZN,0.00
aeflny,INDUS,21.890
aeflny,CHAS,0
aeflny,NOX,0.6240
aeflny,RM,5.8220
aeflny,AGE,95.40
aeflny,DIS,2.4699
aeflny,RAD,4
aeflny,TAX,437.0
aeflny,PTRATIO,21.20
aeflny,B,388.69
aeflny,LSTAT,15.03
bcegtj,CRIM,0.97617
bcegtj,ZN,0.00
bcegtj,INDUS,21.890
bcegtj,CHAS,0
bcegtj,NOX,0.6240
bcegtj,RM,5.7570
bcegtj,AGE,98.40
bcegtj,DIS,2.3460
bcegtj,RAD,4
bcegtj,TAX,437.0
bcegtj,PTRATIO,21.20
bcegtj,B,262.76
bcegtj,LSTAT,17.31
lppcvu,CRIM,0.55778
lppcvu,ZN,0.00
lppcvu,INDUS,21.890
lppcvu,CHAS,0
lppcvu,NOX,0.6240
lppcvu,RM,6.3350
lppcvu,AGE,98.20
lppcvu,DIS,2.1107
lppcvu,RAD,4
lppcvu,TAX,437.0
lppcvu,PTRATIO,21.20
lppcvu,B,394.67
lppcvu,LSTAT,16.96
nplfvv,CRIM,0.32264
nplfvv,ZN,0.00
nplfvv,INDUS,21.890
nplfvv,CHAS,0
nplfvv,NOX,0.6240
nplfvv,RM,5.9420
nplfvv,AGE,93.50
nplfvv,DIS,1.9669
nplfvv,RAD,4
nplfvv,TAX,437.0
nplfvv,PTRATIO,21.20
nplfvv,B,378.25
nplfvv,LSTAT,16.90
rrzhdq,CRIM,0.35233
rrzhdq,ZN,0.00
rrzhdq,INDUS,21.890
rrzhdq,CHAS,0
rrzhdq,NOX,0.6240
rrzhdq,RM,6.4540
rrzhdq,AGE,98.40
rrzhdq,DIS,1.8498
rrzhdq,RAD,4
rrzhdq,TAX,437.0
rrzhdq,PTRATIO,21.20
rrzhdq,B,394.08
rrzhdq,LSTAT,14.59
dimgcd,CRIM,0.24980
dimgcd,ZN,0.00
dimgcd,INDUS,21.890
dimgcd,CHAS,0
dimgcd,NOX,0.6240
dimgcd,RM,5.8570
dimgcd,AGE,98.20
dimgcd,DIS,1.6686
dimgcd,RAD,4
dimgcd,TAX,437.0
dimgcd,PTRATIO,21.20
dimgcd,B,392.04
dimgcd,LSTAT,21.32
rffkxw,CRIM,0.54452
rffkxw,ZN,0.00
rffkxw,INDUS,21.890
rffkxw,CHAS,0
rffkxw,NOX,0.6240
rffkxw,RM,6.1510
rffkxw,AGE,97.90
rffkxw,DIS,1.6687
rffkxw,RAD,4
rffkxw,TAX,437.0
rffkxw,PTRATIO,21.20
rffkxw,B,396.90
rffkxw,LSTAT,18.46
icrmfi,CRIM,0.29090
icrmfi,ZN,0.00
icrmfi,INDUS,21.890
icrmfi,CHAS,0
icrmfi,NOX,0.6240
icrmfi,RM,6.1740
icrmfi,AGE,93.60
icrmfi,DIS,1.6119
icrmfi,RAD,4
icrmfi,TAX,437.0
icrmfi,PTRATIO,21.20
icrmfi,B,388.08
icrmfi,LSTAT,24.16
nwerfg,CRIM,1.62864
nwerfg,ZN,0.00
nwerfg,INDUS,21.890
nwerfg,CHAS,0
nwerfg,NOX,0.6240
nwerfg,RM,5.0190
nwerfg,AGE,100.00
nwerfg,DIS,1.4394
nwerfg,RAD,4
nwerfg,TAX,437.0
nwerfg,PTRATIO,21.20
nwerfg,B,396.90
nwerfg,LSTAT,34.41
ofbmhq,CRIM,3.32105
ofbmhq,ZN,0.00
ofbmhq,INDUS,19.580
ofbmhq,CHAS,1
ofbmhq,NOX,0.8710
ofbmhq,RM,5.4030
ofbmhq,AGE,100.00
ofbmhq,DIS,1.3216
ofbmhq,RAD,5
ofbmhq,TAX,403.0
ofbmhq,PTRATIO,14.70
ofbmhq,B,396.90
ofbmhq,LSTAT,26.82
wkyydx,CRIM,4.09740
wkyydx,ZN,0.00
wkyydx,INDUS,19.580
wkyydx,CHAS,0
wkyydx,NOX,0.8710
wkyydx,RM,5.4680
wkyydx,AGE,100.00
wkyydx,DIS,1.4118
wkyydx,RAD,5
wkyydx,TAX,403.0
wkyydx,PTRATIO,14.70
wkyydx,B,396.90
wkyydx,LSTAT,26.42
xavoqg,CRIM,2.77974
xavoqg,ZN,0.00
xavoqg,INDUS,19.580
xavoqg,CHAS,0
xavoqg,NOX,0.8710
xavoqg,RM,4.9030
xavoqg,AGE,97.80
xavoqg,DIS,1.3459
xavoqg,RAD,5
xavoqg,TAX,403.0
xavoqg,PTRATIO,14.70
xavoqg,B,396.90
xavoqg,LSTAT,29.29
ibwryo,CRIM,2.37934
ibwryo,ZN,0.00
ibwryo,INDUS,19.580
ibwryo,CHAS,0
ibwryo,NOX,0.8710
ibwryo,RM,6.1300
ibwryo,AGE,100.00
ibwryo,DIS,1.4191
ibwryo,RAD,5
ibwryo,TAX,403.0
ibwryo,PTRATIO,14.70
ibwryo,B,172.91
ibwryo,LSTAT,27.80
miwiyt,CRIM,2.15505
miwiyt,ZN,0.00
miwiyt,INDUS,19.580
miwiyt,CHAS,0
miwiyt,NOX,0.8710
miwiyt,RM,5.6280
miwiyt,AGE,100.00
miwiyt,DIS,1.5166
miwiyt,RAD,5
miwiyt,TAX,403.0
miwiyt,PTRATIO,14.70
miwiyt,B,169.27
miwiyt,LSTAT,16.65
ndrayq,CRIM,2.36862
ndrayq,ZN,0.00
ndrayq,INDUS,19.580
ndrayq,CHAS,0
ndrayq,NOX,0.8710
ndrayq,RM,4.9260
ndrayq,AGE,95.70
ndrayq,DIS,1.4608
ndrayq,RAD,5
ndrayq,TAX,403.0
ndrayq,PTRATIO,14.70
ndrayq,B,391.71
ndrayq,LSTAT,29.53
iatuqp,CRIM,2.33099
iatuqp,ZN,0.00
iatuqp,INDUS,19.580
iatuqp,CHAS,0
iatuqp,NOX,0.8710
iatuqp,RM,5.1860
iatuqp,AGE,93.80
iatuqp,DIS,1.5296
iatuqp,RAD,5
iatuqp,TAX,403.0
iatuqp,PTRATIO,14.70
iatuqp,B,356.99
iatuqp,LSTAT,28.32
ngunbe,CRIM,2.73397
ngunbe,ZN,0.00
ngunbe,INDUS,19.580
ngunbe,CHAS,0
ngunbe,NOX,0.8710
ngunbe,RM,5.5970
ngunbe,AGE,94.90
ngunbe,DIS,1.5257
ngunbe,RAD,5
ngunbe,TAX,403.0
ngunbe,PTRATIO,14.70
ngunbe,B,351.85
ngunbe,LSTAT,21.45
omxrak,CRIM,1.65660
omxrak,ZN,0.00
omxrak,INDUS,19.580
omxrak,CHAS,0
omxrak,NOX,0.8710
omxrak,RM,6.1220
omxrak,AGE,97.30
